,time,delta_t,throttle,brake,proposed,current
53,1506689474.4,0.0190660953522,1.0,0.0,5.0606748484,1.45230197728
54,1506689474.42,0.0199959278107,1.0,0.0,5.0606748484,1.45230197728
55,1506689474.44,0.0200839042664,1.0,0.0,5.0606748484,1.45756766144
56,1506689474.46,0.0200161933899,1.0,0.0,5.0606748484,1.547417784
57,1506689474.48,0.0216410160065,1.0,0.0,5.0606748484,1.56001045376
58,1506689474.5,0.0187067985535,1.0,0.0,5.0606748484,1.56001045376
59,1506689474.52,0.0198211669922,1.0,0.0,5.0606748484,1.55292129344
60,1506689474.54,0.019917011261,1.0,0.0,5.0606748484,1.63873106848
61,1506689474.56,0.020231962204,1.0,0.0,4.97460722127,1.63873106848
62,1506689474.58,0.0195229053497,1.0,0.0,4.97460722127,1.65150121312
63,1506689474.6,0.0205929279327,1.0,0.0,4.97460722127,1.65150121312
64,1506689474.62,0.0195391178131,1.0,0.0,4.97460722127,1.65150121312
65,1506689474.64,0.0200910568237,1.0,0.0,4.97460722127,1.6403082256
66,1506689474.66,0.0200190544128,1.0,0.0,4.97460722127,1.63664562688
67,1506689474.68,0.0200319290161,1.0,0.0,4.97460722127,1.63299420416
68,1506689474.7,0.0200879573822,1.0,0.0,4.97460722127,1.63299420416
69,1506689474.72,0.0230910778046,1.0,0.0,4.97460722127,1.63299420416
70,1506689474.74,0.0169839859009,1.0,0.0,4.97460722127,1.82646059904
71,1506689474.76,0.0200409889221,1.0,0.0,4.97460722127,2.03472580608
72,1506689474.78,0.0200710296631,1.0,0.0,4.97460722127,2.04930601568
73,1506689474.8,0.0195419788361,1.0,0.0,4.97460722127,2.04930601568
74,1506689474.82,0.0200259685516,1.0,0.0,4.97460722127,2.04930601568
75,1506689474.84,0.0200009346008,1.0,0.0,4.97460722127,2.03563285024
76,1506689474.86,0.0200099945068,1.0,0.0,4.97460722127,2.03116379136
77,1506689474.88,0.0200319290161,1.0,0.0,4.97460722127,2.0266960736
78,1506689474.9,0.0207030773163,1.0,0.0,4.97460722127,2.0266960736
79,1506689474.92,0.0195109844208,1.0,0.0,4.97460722127,2.2153827168
80,1506689474.94,0.0206129550934,1.0,0.0,4.97460722127,2.31880407968
81,1506689474.96,0.0195870399475,1.0,0.0,4.79368952303,2.42203902688
82,1506689474.98,0.0195209980011,1.0,0.0,4.79368952303,2.43862868128
83,1506689475.0,0.0200300216675,1.0,0.0,4.79368952303,2.43862868128
84,1506689475.02,0.0201461315155,1.0,0.0,4.79368952303,2.43862868128
85,1506689475.04,0.020005941391,1.0,0.0,4.79368952303,2.42270466944
86,1506689475.06,0.0202989578247,1.0,0.0,4.79368952303,2.41746670176
87,1506689475.08,0.0195488929749,1.0,0.0,4.79368952303,2.41221711104
88,1506689475.1,0.0202331542969,1.0,0.0,4.79368952303,2.41221711104
89,1506689475.12,0.0196800231934,1.0,0.0,4.79368952303,2.40120964512
90,1506689475.14,0.0204319953918,1.0,0.0,4.79368952303,2.39589255136
91,1506689475.16,0.0196180343628,1.0,0.0,4.79368952303,2.3899026624
92,1506689475.18,0.0200119018555,1.0,0.0,4.79368952303,2.38431063904
93,1506689475.2,0.0205900669098,1.0,0.0,4.79368952303,2.38431063904
94,1506689475.22,0.0199289321899,1.0,0.0,4.79368952303,2.38431063904
95,1506689475.24,0.0194621086121,1.0,0.0,4.79368952303,2.36874023584
96,1506689475.26,0.0200757980347,1.0,0.0,4.79368952303,2.36359793472
97,1506689475.28,0.0199880599976,1.0,0.0,4.79368952303,2.4453043296
98,1506689475.3,0.0200459957123,1.0,0.0,4.79368952303,2.4453043296
99,1506689475.32,0.0200109481812,1.0,0.0,4.79368952303,2.4453043296
100,1506689475.34,0.0199210643768,1.0,0.0,4.79368952303,2.45685405504
101,1506689475.36,0.0201759338379,1.0,0.0,4.50872183651,2.44621271488
102,1506689475.38,0.0199370384216,1.0,0.0,4.50872183651,2.44091573792
103,1506689475.4,0.0207240581512,1.0,0.0,4.50872183651,2.44091573792
104,1506689475.42,0.0192170143127,1.0,0.0,4.50872183651,2.42945139712
105,1506689475.44,0.019917011261,1.0,0.0,4.50872183651,2.42402254336
106,1506689475.46,0.0200660228729,1.0,0.0,4.50872183651,2.5050467552
107,1506689475.48,0.0211420059204,1.0,0.0,4.50872183651,2.6073608
108,1506689475.5,0.0194108486176,1.0,0.0,4.50872183651,2.6073608
109,1506689475.52,0.0193340778351,1.0,0.0,4.50872183651,2.6073608
110,1506689475.54,0.0202760696411,1.0,0.0,4.50872183651,2.61953504032
111,1506689475.56,0.0200910568237,1.0,0.0,4.50872183651,2.6026288816
112,1506689475.58,0.0196578502655,1.0,0.0,4.50872183651,2.6026288816
113,1506689475.6,0.0199460983276,1.0,0.0,4.50872183651,2.6026288816
114,1506689475.62,0.0200378894806,1.0,0.0,4.50872183651,2.78439936896
115,1506689475.64,0.020033121109,1.0,0.0,4.50872183651,2.8867026848
116,1506689475.66,0.0200719833374,1.0,0.0,4.50872183651,2.90630807104
117,1506689475.68,0.0200510025024,1.0,0.0,4.50872183651,2.89960604736
118,1506689475.7,0.0201618671417,1.0,0.0,4.50872183651,2.89960604736
119,1506689475.72,0.0200481414795,1.0,0.0,4.50872183651,2.89960604736
120,1506689475.74,0.0199208259583,1.0,0.0,4.50872183651,2.8808419904
121,1506689475.76,0.0196950435638,1.0,0.0,4.50872183651,2.87465406272
122,1506689475.78,0.0202679634094,1.0,0.0,4.50872183651,2.86842679552
123,1506689475.8,0.0197901725769,1.0,0.0,4.50872183651,2.86842679552
124,1506689475.82,0.0201580524445,1.0,0.0,4.50872183651,2.86842679552
125,1506689475.84,0.0199887752533,1.0,0.0,4.50872183651,2.84896893248
126,1506689475.86,0.0201001167297,1.0,0.0,4.50872183651,2.84275105312
127,1506689475.88,0.0200231075287,1.0,0.0,4.50872183651,2.8364419776
128,1506689475.9,0.0199987888336,1.0,0.0,4.50872183651,2.8364419776
129,1506689475.92,0.019670009613,1.0,0.0,4.50872183651,2.8364419776
130,1506689475.94,0.0201961994171,1.0,0.0,4.50872183651,3.01566076064
131,1506689475.96,0.0198318958282,1.0,0.0,4.50872183651,3.21922087168
132,1506689475.98,0.0200328826904,1.0,0.0,4.50872183651,3.32070431616
133,1506689476.0,0.0199091434479,0.68282794229,0.0,4.30828444236,3.32070431616
134,1506689476.02,0.0201458930969,1.0,0.0,4.30828444236,3.33481513376
135,1506689476.04,0.020131111145,1.0,0.0,4.30828444236,3.32044056256
136,1506689476.06,0.0200779438019,1.0,0.0,4.30828444236,3.32044056256
137,1506689476.08,0.0196421146393,1.0,0.0,4.30828444236,3.31266519584
138,1506689476.1,0.0203847885132,1.0,0.0,4.30828444236,3.31266519584
139,1506689476.12,0.0196340084076,1.0,0.0,4.30828444236,3.31266519584
140,1506689476.14,0.0199711322784,0.392166711703,0.0,4.30828444236,3.48611135136
141,1506689476.16,0.020115852356,0.0,0.0,4.09805527946,3.68766246464
142,1506689476.18,0.0200262069702,0.0,0.0,4.09805527946,3.78818477312
143,1506689476.2,0.0200459957123,1.0,0.0,4.09805527946,3.78818477312
144,1506689476.22,0.0199069976807,1.0,0.0,4.09805527946,3.78818477312
145,1506689476.24,0.0202369689941,1.0,0.0,4.09805527946,3.79332036864
146,1506689476.26,0.020103931427,1.0,0.0,4.09805527946,3.78494730944
147,1506689476.28,0.0198171138763,1.0,0.0,4.09805527946,3.77691668288
148,1506689476.3,0.0200560092926,1.0,0.0,4.09805527946,3.77691668288
149,1506689476.32,0.0201749801636,1.0,0.0,4.09805527946,3.77691668288
150,1506689476.34,0.0200660228729,0.0,0.0,4.09805527946,4.04582867744
151,1506689476.36,0.0195639133453,0.0,0.0,4.09805527946,4.14568623744
152,1506689476.38,0.0200879573822,0.0,0.0,4.09805527946,4.17103787584
153,1506689476.4,0.0200090408325,0.120267712216,0.0,4.09805527946,4.17103787584
154,1506689476.42,0.0202069282532,0.120121747023,0.0,4.09805527946,4.17103787584
155,1506689476.44,0.0199451446533,1.0,0.0,4.09805527946,4.1444564304
156,1506689476.46,0.0199828147888,0.910048531529,0.0,4.09805527946,4.13571724544
157,1506689476.48,0.019923210144,0.462392289197,0.0,4.09805527946,4.13589427328
158,1506689476.5,0.0201828479767,0.471168003209,0.0,4.09805527946,4.13589427328
159,1506689476.52,0.0196070671082,0.471092325221,0.0,4.09805527946,4.13589427328
160,1506689476.54,0.0200839042664,0.0,83.7323843424,4.09805527946,4.3791770176
161,1506689476.56,0.0200011730194,0.0,339.875485053,3.76097145246,4.4689046512
162,1506689476.58,0.020015001297,0.0,374.981411213,3.76097145246,4.5271785504
163,1506689476.6,0.0200929641724,0.0,375.134652633,3.76097145246,4.5271785504
164,1506689476.62,0.019847869873,0.0,374.434941732,3.76097145246,4.5257569632
165,1506689476.64,0.0200071334839,0.0,369.019568594,3.76097145246,4.5164764128
166,1506689476.66,0.020299911499,0.0,363.613068306,3.76097145246,4.507213744
167,1506689476.68,0.0196049213409,0.0,323.742223069,3.76097145246,4.44051358784
168,1506689476.7,0.0225892066956,0.0,323.878131496,3.76097145246,4.44051358784
169,1506689476.72,0.0177857875824,0.0,324.014039923,3.76097145246,4.44051358784
170,1506689476.74,0.0197100639343,0.0,324.14994835,3.76097145246,4.44051358784
171,1506689476.76,0.0200679302216,0.771594435466,256.959641329,3.51818824162,4.08552001792
172,1506689476.78,0.0200521945953,0.447334240347,204.199183461,3.51818824162,3.99739681088
173,1506689476.8,0.0200619697571,0.0,204.295025174,3.51818824162,3.99739681088
174,1506689476.82,0.0199320316315,0.0,204.390866888,3.51818824162,3.99739681088
175,1506689476.84,0.0201668739319,0.0,356.306857082,3.51818824162,4.25043039168
176,1506689476.86,0.0200250148773,0.0,356.453305512,3.51818824162,4.25043039168
177,1506689476.88,0.019767999649,0.0,367.527199702,3.51818824162,4.26864280128
178,1506689476.9,0.0198841094971,0.0,367.677290614,3.51818824162,4.26864280128
179,1506689476.92,0.0200128555298,0.0,367.827381526,3.51818824162,4.26864280128
180,1506689476.94,0.020082950592,1.0,276.75797695,3.51818824162,4.1166103088
181,1506689476.96,0.0200350284576,0.0,329.22082393,3.25762015926,3.94328083072
182,1506689476.98,0.0200510025024,0.0,285.252006176,3.25762015926,3.86977091424
183,1506689477.0,0.0230770111084,0.0,285.374436327,3.25762015926,3.86977091424
184,1506689477.02,0.0172431468964,0.0,285.496866478,3.25762015926,3.86977091424
185,1506689477.04,0.0249819755554,1.0,191.093672117,3.25762015926,3.71222820672
186,1506689477.06,0.0145838260651,1.0,143.255647166,3.25762015926,3.63234662912
187,1506689477.08,0.0201580524445,1.0,47.7926905724,3.25762015926,3.47311679264
188,1506689477.1,0.0198309421539,0.0,47.8357898991,3.25762015926,3.47311679264
189,1506689477.12,0.0199160575867,0.0,47.8788892258,3.25762015926,3.47311679264
190,1506689477.14,0.0200891494751,0.0,140.233692168,3.25762015926,3.626969632
191,1506689477.16,0.0201218128204,0.0,344.03365884,3.11904796703,3.8279409344
192,1506689477.18,0.0200300216675,0.0,404.373754426,3.11904796703,3.92827146272
193,1506689477.2,0.020015001297,0.0,404.535599125,3.11904796703,3.92827146272
194,1506689477.22,0.0201020240784,0.0,404.697443824,3.11904796703,3.92827146272
195,1506689477.24,0.0200290679932,1.0,284.915416651,3.11904796703,3.7283650096
196,1506689477.26,0.0200619697571,0.0,234.97863494,3.11904796703,3.6449339344
197,1506689477.28,0.0200479030609,0.0,219.271202661,3.11904796703,3.61857958528
198,1506689477.3,0.0195360183716,0.0,219.371108985,3.11904796703,3.61857958528
199,1506689477.33,0.0298140048981,1.0,121.918214732,3.11904796703,3.45599158432
200,1506689477.35,0.0179071426392,0.937386616293,86.9354322558,3.11904796703,3.39757463232
201,1506689477.36,0.0124549865723,0.0,362.00161774,2.66069716678,3.39757463232
202,1506689477.38,0.0200428962708,0.0,338.269010513,2.66069716678,3.35777466112
203,1506689477.4,0.0200641155243,0.0,338.408426012,2.66069716678,3.35777466112
204,1506689477.42,0.0206658840179,0.0,338.547841511,2.66069716678,3.35777466112
205,1506689477.44,0.0194380283356,1.0,190.845138674,2.66069716678,3.11137113056
206,1506689477.46,0.0196149349213,1.0,142.001559802,2.66069716678,3.02981494112
207,1506689477.48,0.0204629898071,1.0,93.8580959972,2.66069716678,2.94945279552
208,1506689477.5,0.0194962024689,0.0,93.915847123,2.66069716678,2.94945279552
209,1506689477.52,0.0202088356018,0.0,93.9735982487,2.66069716678,2.94945279552
210,1506689477.54,0.0199501514435,0.0,192.07097651,2.66069716678,3.11285217408
211,1506689477.56,0.0200629234314,0.0,527.598678931,2.30547679399,3.31669392032
212,1506689477.58,0.0200760364532,0.0,588.782453429,2.30547679399,3.41832980544
213,1506689477.6,0.0200579166412,0.0,589.005024031,2.30547679399,3.41832980544
214,1506689477.62,0.0202610492706,0.0,598.655131785,2.30547679399,3.43404236736
215,1506689477.64,0.0197188854218,0.0,594.72069066,2.30547679399,3.42710877696
216,1506689477.66,0.0202231407166,0.0,531.095634976,2.30547679399,3.32069314016
217,1506689477.68,0.0194718837738,0.0,449.539711462,2.30547679399,3.18442819552
218,1506689477.7,0.020143032074,0.0,449.715501742,2.30547679399,3.18442819552
219,1506689477.72,0.0202059745789,0.0,449.891292022,2.30547679399,3.18442819552
220,1506689477.74,0.0196750164032,1.0,121.445743103,2.30547679399,2.63672596352
221,1506689477.76,0.0201900005341,0.0,241.716927103,2.10513523704,2.63672596352
222,1506689477.78,0.0200970172882,1.0,175.662308736,2.10513523704,2.526457736
223,1506689477.8,0.0200080871582,0.0,175.746573236,2.10513523704,2.526457736
224,1506689477.82,0.019681930542,0.0,175.830837736,2.10513523704,2.526457736
225,1506689477.84,0.0199599266052,1.0,66.9995283478,2.10513523704,2.34493177952
226,1506689477.86,0.0200471878052,1.0,32.3736347283,2.10513523704,2.28714202464
227,1506689477.88,0.0200579166412,0.0,24.4826757659,2.10513523704,2.27392975744
228,1506689477.9,0.020015001297,0.0,24.5164346699,2.10513523704,2.27392975744
229,1506689477.92,0.0201859474182,0.0,24.550193574,2.10513523704,2.27392975744
230,1506689477.94,0.0199191570282,0.0,198.43950723,2.10513523704,2.56368901536
231,1506689477.96,0.0200908184052,0.0,260.397888258,2.10513523704,2.66680013248
232,1506689477.98,0.0200481414795,0.0,269.173856437,2.10513523704,2.68123952448
233,1506689478.0,0.0200588703156,0.0,269.289077294,2.10513523704,2.68123952448
234,1506689478.02,0.0197520256042,1.0,200.387044264,2.10513523704,2.566210768
235,1506689478.04,0.0203409194946,0.0,163.112437482,2.10513523704,2.50393273152
236,1506689478.06,0.0196092128754,0.0,153.987822197,2.10513523704,2.48859210688
237,1506689478.08,0.020035982132,0.0,151.089909411,2.10513523704,2.48363443328
238,1506689478.1,0.0200409889221,0.0,151.16560925,2.10513523704,2.48363443328
239,1506689478.12,0.0198848247528,0.0,145.131434593,2.10513523704,2.47345130912
240,1506689478.14,0.0230860710144,0.0,139.141089616,2.10513523704,2.4633446288
241,1506689478.16,0.0171890258789,0.0,422.343389156,1.63325080761,2.4633446288
242,1506689478.18,0.0200760364532,0.0,419.431001073,1.63325080761,2.45821395072
243,1506689478.2,0.0200488567352,0.0,419.595993701,1.63325080761,2.45821395072
244,1506689478.22,0.0199670791626,0.0,419.76098633,1.63325080761,2.45821395072
245,1506689478.24,0.0195960998535,1.0,253.289136718,1.63325080761,2.18048588032
246,1506689478.26,0.0200698375702,1.0,195.136844021,1.63325080761,2.0833829808
247,1506689478.28,0.020033121109,1.0,137.103534328,1.63325080761,1.98651075392
248,1506689478.3,0.0200839042664,0.0,137.174186317,1.63325080761,1.98651075392
249,1506689478.32,0.0202560424805,1.0,78.6472821462,1.63325080761,1.88884816032
250,1506689478.34,0.0198490619659,1.0,49.0789617447,1.63325080761,1.8394824272
251,1506689478.36,0.0196850299835,1.0,23.2145977006,1.63325080761,1.79630640992
252,1506689478.38,0.0200009346008,0.854013937738,5.86012446909,1.63325080761,1.767327936
253,1506689478.4,0.0204629898071,0.0,5.88693989477,1.63325080761,1.767327936
254,1506689478.42,0.0197379589081,1.0,0.0,1.63325080761,1.7370208592
255,1506689478.44,0.0204081535339,0.0665154523211,0.0,1.63325080761,1.73103588768
256,1506689478.46,0.0195188522339,0.655697418161,0.0,1.63325080761,1.71622545248
257,1506689478.48,0.0201201438904,0.0,0.0,1.63325080761,1.71980400768
258,1506689478.5,0.0197868347168,0.0,0.0,1.63325080761,1.71980400768
259,1506689478.52,0.0202760696411,0.0,0.0,1.63325080761,1.71980400768
260,1506689478.54,0.02015209198,0.537945784871,0.0,1.63325080761,1.70881665856
261,1506689478.56,0.0197198390961,0.0,946.751311314,0.0,1.70193313664
262,1506689478.58,0.0200901031494,0.0,945.031737622,0.0,1.69849986944
263,1506689478.6,0.0200960636139,0.0,945.371437596,0.0,1.69849986944
264,1506689478.62,0.0196979045868,0.0,945.711137569,0.0,1.69849986944
265,1506689478.64,0.019896030426,0.0,735.664783335,0.0,1.34785644576
266,1506689478.66,0.0200228691101,0.0,660.344808064,0.0,1.22187386816
267,1506689478.68,0.0200641155243,0.0,585.156547318,0.0,1.09615280896
268,1506689478.7,0.0200479030609,0.0,585.37577788,0.0,1.09615280896
269,1506689478.72,0.0200281143188,0.0,585.595008442,0.0,1.09615280896
270,1506689478.74,0.0199508666992,0.0,556.672506075,0.0,1.04758325408
271,1506689478.76,0.0202209949493,0.0,555.614664326,0.0,1.04547099008
272,1506689478.78,0.0201032161713,0.0,492.356595644,0.0,0.93969238528
273,1506689478.8,0.0195758342743,0.0,492.544534121,0.0,0.93969238528
274,1506689478.82,0.0203931331635,0.0,351.780760598,0.0,0.70477286528
275,1506689478.84,0.0201048851013,0.0,277.463537443,0.0,0.5806759024
276,1506689478.86,0.0200600624084,0.0,263.378821168,0.0,0.55700781664
277,1506689478.88,0.0195848941803,0.0,239.529772811,0.0,0.51707373344
278,1506689478.9,0.0267391204834,0.0,239.633187558,0.0,0.51707373344
279,1506689478.92,0.0133969783783,0.0,239.736602305,0.0,0.51707373344
280,1506689478.94,0.01997590065,0.0,47.6169119377,0.0,0.196701891584
281,1506689478.96,0.0200221538544,0.0,0.0,0.0,0.00377030138496
282,1506689478.98,0.0200889110565,0.0,0.0,0.0,0.00308218701824
283,1506689479.0,0.0200479030609,0.0,0.0,0.0,0.00308218701824
284,1506689479.02,0.0201671123505,0.0,0.0,0.0,0.00306855989792
285,1506689479.04,0.0199189186096,0.0,0.0,0.0,0.00271280367776
286,1506689479.06,0.0195581912994,0.0,0.0,0.0,0.00246644172192
287,1506689479.08,0.0200209617615,0.0,0.0,0.0,0.00246644172192
288,1506689479.1,0.0205719470978,0.0,0.0,0.0,0.00246644172192
289,1506689479.12,0.019434928894,0.0,0.0,0.0,0.00192484292704
290,1506689479.14,0.0199270248413,0.0,0.0,0.0,0.00165572842336
291,1506689479.16,0.0199830532074,0.0,0.0,0.0,0.00139862007296
292,1506689479.18,0.0204448699951,0.0,0.0,0.0,0.00115685279424
293,1506689479.2,0.0195610523224,0.0,0.0,0.0,0.00115685279424
294,1506689479.22,0.0201840400696,0.0,0.0,0.0,0.00115685279424
295,1506689479.24,0.0203878879547,0.0,0.0,0.0,0.00057197248064
296,1506689479.26,0.0195600986481,0.0,0.0,0.0,0.000423598697632
297,1506689479.28,0.0200209617615,0.0,0.0,0.0,0.000299795171808
298,1506689479.3,0.0200560092926,0.0,0.0,0.0,0.000299795171808
299,1506689479.32,0.019917011261,0.0,0.0,0.0,0.000299795171808
300,1506689479.34,0.0201849937439,0.0,0.0,0.0,4.5960897664e-05
301,1506689479.36,0.0198731422424,0.0,0.0,0.0,3.40095157248e-06
302,1506689479.38,0.0202507972717,0.0,0.0,0.0,4.15774290624e-05
303,1506689479.4,0.0199282169342,0.0,0.0,0.0,4.15774290624e-05
304,1506689479.42,0.0197718143463,0.0,0.0,0.0,9.4481054624e-05
305,1506689479.44,0.0199751853943,0.0,0.0,0.0,9.4481054624e-05
306,1506689479.46,0.020055770874,0.0,0.0,0.0,9.6759170464e-05
307,1506689479.48,0.0246250629425,0.0,0.0,0.0,9.690955472e-05
308,1506689479.5,0.0154671669006,0.0,0.0,0.0,9.690955472e-05
309,1506689479.52,0.0202169418335,0.0,0.0,0.0,9.690955472e-05
310,1506689479.54,0.0198650360107,0.0,0.0,0.0,8.6634832064e-05
311,1506689479.56,0.0200889110565,0.0,0.0,0.0,7.03205096e-05
312,1506689479.58,0.020024061203,0.0,0.0,0.0,6.0713262368e-05
313,1506689479.6,0.0195920467377,0.0,0.0,0.0,6.0713262368e-05
314,1506689479.62,0.020094871521,0.0,0.0,0.0,6.0713262368e-05
315,1506689479.64,0.0199580192566,0.0,0.0,0.0,3.57417554912e-05
316,1506689479.66,0.0200281143188,0.0,0.0,0.0,2.9331099072e-05
317,1506689479.68,0.0206527709961,0.0,0.0,0.0,2.15976557632e-05
318,1506689479.7,0.0202391147614,0.0,0.0,0.0,2.15976557632e-05
319,1506689479.72,0.0198919773102,0.0,0.0,0.0,2.15976557632e-05
320,1506689479.74,0.0194609165192,0.0,0.0,0.0,8.2707496256e-06
321,1506689479.76,0.0200650691986,0.0,0.0,0.0,5.6378628416e-06
322,1506689479.78,0.0205471515656,0.0,0.0,0.0,2.79722494656e-06
323,1506689479.8,0.0190958976746,0.0,0.0,0.0,2.79722494656e-06
324,1506689479.82,0.0200090408325,0.0,0.0,0.0,1.1305552192e-06
325,1506689479.84,0.0209350585938,0.0,0.0,0.0,2.08205437792e-06
326,1506689479.86,0.0190289020538,0.0,0.0,0.0,2.76620171168e-06
327,1506689479.88,0.0237228870392,0.0,0.0,0.0,2.76620171168e-06
328,1506689479.9,0.016517162323,0.0,0.0,0.0,2.76620171168e-06
329,1506689479.92,0.0202050209045,0.0,0.0,0.0,3.58419371552e-06
330,1506689479.94,0.0198588371277,0.0,0.0,0.0,3.16774376864e-06
331,1506689479.96,0.0199160575867,0.0,0.0,0.0,2.85567944992e-06
332,1506689479.98,0.0202090740204,0.0,0.0,0.0,1.82992828832e-06
333,1506689480.0,0.0195789337158,0.0,0.0,0.0,1.82992828832e-06
334,1506689480.02,0.0208899974823,0.0,0.0,0.0,1.82992828832e-06
335,1506689480.04,0.0192320346832,0.0,0.0,0.0,1.97805096896e-06
336,1506689480.06,0.0200510025024,0.0,0.0,0.0,2.00783456192e-06
337,1506689480.08,0.0200710296631,0.0,0.0,0.0,1.32365727648e-06
338,1506689480.1,0.0199818611145,0.0,0.0,0.0,1.32365727648e-06
339,1506689480.12,0.0199370384216,0.0,0.0,0.0,1.32365727648e-06
340,1506689480.14,0.0202460289001,0.0,0.0,0.0,7.287467264e-07
341,1506689480.16,0.019711971283,0.0,0.0,0.0,4.16418519968e-07
342,1506689480.18,0.0198559761047,0.0,0.0,0.0,3.2721405728e-07
343,1506689480.2,0.0200409889221,0.0,0.0,0.0,3.2721405728e-07
344,1506689480.22,0.0200390815735,0.0,0.0,0.0,3.2721405728e-07
345,1506689480.24,0.0199630260468,0.0,0.0,0.0,7.5094583872e-08
346,1506689480.26,0.0201690196991,0.0,0.0,0.0,7.5094583872e-08
347,1506689480.28,0.0200579166412,0.0,0.0,0.0,1.4913097936e-07
348,1506689480.3,0.0200440883636,0.0,0.0,0.0,1.4913097936e-07
349,1506689480.32,0.0205059051514,0.0,0.0,0.0,1.4913097936e-07
350,1506689480.34,0.0258440971375,0.0,0.0,0.0,3.1248297168e-07
351,1506689480.36,0.0133278369904,0.0,0.0,0.0,3.73565086752e-08
352,1506689480.38,0.0200171470642,0.0,0.0,0.0,2.53296350912e-07
353,1506689480.4,0.0200810432434,0.0,0.0,0.0,2.53296350912e-07
